,0,2000,4000,6000,8000,10000
272,50000,62000,74000,86000,98000,100000
273,50000,62000,74000,86000,98000,100000
274,50000,62000,74000,86000,98000,100000
275,50000,62000,74000,86000,98000,100000
276,50000,62000,74000,86000,98000,100000
277,50000,62000,74000,86000,98000,100000
278,50000,62000,74000,86000,98000,100000
279,50000,62000,74000,86000,98000,100000
280,50000,62000,74000,86000,98000,100000
281,50000,62000,74000,86000,98000,100000
282,50000,62000,74000,86000,98000,100000
283,50000,62000,74000,86000,98000,100000
284,50000,62000,74000,86000,98000,100000
285,50000,62000,74000,86000,98000,100000
286,50000,62000,74000,86000,98000,100000
287,50000,62000,74000,86000,98000,100000
288,50000,62000,74000,86000,98000,100000
289,50000,62000,74000,86000,98000,100000
290,50000,62000,74000,86000,98000,100000
291,50000,62000,74000,86000,98000,100000
292,50000,62000,74000,86000,98000,100000
293,50000,62000,74000,86000,98000,100000
294,50000,62000,74000,86000,98000,100000
295,50000,62000,74000,86000,98000,100000
296,50000,62000,74000,86000,98000,100000
297,50000,62000,74000,86000,98000,100000
298,50000,62000,74000,86000,98000,100000
299,50000,62000,74000,86000,98000,100000
300,50000,62000,74000,86000,98000,100000
301,50000,62000,74000,86000,98000,100000
302,50000,62000,74000,86000,98000,100000
303,50000,62000,74000,86000,98000,100000
304,50000,62000,74000,86000,98000,100000
305,50000,62000,74000,86000,98000,100000
306,50000,62000,74000,86000,98000,100000
307,50000,62000,74000,86000,98000,100000
308,50000,62000,74000,86000,98000,100000
309,50000,62000,74000,86000,98000,100000
310,50000,62000,74000,86000,98000,100000
311,50000,62000,74000,86000,98000,100000
312,50000,62000,74000,86000,98000,100000
313,50000,62000,74000,86000,98000,100000
314,50000,62000,74000,86000,98000,100000
315,50000,62000,74000,86000,98000,100000
316,50000,62000,74000,86000,98000,100000
317,50000,62000,74000,86000,98000,100000
318,50000,62000,74000,86000,98000,100000
319,50000,62000,74000,86000,98000,100000
320,50000,62000,74000,86000,98000,100000
321,50000,62000,74000,86000,98000,100000
322,50000,62000,74000,86000,98000,100000
323,50000,62000,74000,86000,98000,100000
324,50000,62000,74000,86000,98000,100000
325,50000,62000,74000,86000,98000,100000
326,50000,62000,74000,86000,98000,100000
327,50000,62000,74000,86000,98000,100000
328,50000,62000,74000,86000,98000,100000
329,50000,62000,74000,86000,98000,100000
330,50000,62000,74000,86000,98000,100000
331,50000,62000,74000,86000,98000,100000
332,50000,62000,74000,86000,98000,100000
333,50000,62000,74000,86000,98000,100000
334,50000,62000,74000,86000,98000,100000
335,50000,62000,74000,86000,98000,100000
336,50000,62000,74000,86000,98000,100000
337,50000,62000,74000,86000,98000,100000
338,50000,62000,74000,86000,98000,100000
339,50000,62000,74000,86000,98000,100000
340,50000,62000,74000,86000,98000,100000
341,50000,62000,74000,86000,98000,100000
342,50000,62000,74000,86000,98000,100000
343,50000,62000,74000,86000,98000,100000
344,50000,62000,74000,86000,98000,100000
345,50000,62000,74000,86000,98000,100000
346,50000,62000,74000,86000,98000,100000
347,50000,62000,74000,86000,98000,100000
348,50000,62000,74000,86000,98000,100000
349,50000,62000,74000,86000,98000,100000
350,50000,62000,74000,86000,98000,100000
351,50000,62000,74000,86000,98000,100000
352,50000,62000,74000,86000,98000,100000
353,50000,62000,74000,86000,98000,100000
354,50000,62000,74000,86000,98000,100000
355,50000,62000,74000,86000,98000,100000
356,50000,62000,74000,86000,98000,100000
357,50000,62000,74000,86000,98000,100000
358,50000,62000,74000,86000,98000,100000
359,50000,62000,74000,86000,98000,100000
360,50000,62000,74000,86000,98000,100000
361,50000,62000,74000,86000,98000,100000
362,50000,62000,74000,86000,98000,100000
363,50000,62000,74000,86000,98000,100000
364,50000,62000,74000,86000,98000,100000
365,50000,62000,74000,86000,98000,100000
366,50000,62000,74000,86000,98000,100000
367,50000,62000,74000,86000,98000,100000
368,50000,62000,74000,86000,98000,100000
369,50000,62000,74000,86000,98000,100000
370,50000,62000,74000,86000,98000,100000
371,50000,62000,74000,86000,98000,100000
372,50000,62000,74000,86000,98000,100000
373,50000,62000,74000,86000,98000,100000
374,50000,62000,74000,86000,98000,100000
375,50000,62000,74000,86000,98000,100000
376,50000,62000,74000,86000,98000,100000
377,50000,62000,74000,86000,98000,100000
378,50000,62000,74000,86000,98000,100000
379,50000,62000,74000,86000,98000,100000
380,50000,62000,74000,86000,98000,100000
381,50000,62000,74000,86000,98000,100000
382,50000,62000,74000,86000,98000,100000
383,50000,62000,74000,86000,98000,100000
384,50000,62000,74000,86000,98000,100000
385,50000,62000,74000,86000,98000,100000
386,50000,62000,74000,86000,98000,100000
387,50000,62000,74000,86000,98000,100000
388,50000,62000,74000,86000,98000,100000
389,50000,62000,74000,86000,98000,100000
390,50000,62000,74000,86000,98000,100000
391,50000,62000,74000,86000,98000,100000
392,50000,62000,74000,86000,98000,100000
393,50000,62000,74000,86000,98000,100000
394,50000,62000,74000,86000,98000,100000
395,50000,62000,74000,86000,98000,100000
396,50000,62000,74000,86000,98000,100000
397,50000,62000,74000,86000,98000,100000
398,50000,62000,74000,86000,98000,100000
399,50000,62000,74000,86000,98000,100000
400,50000,62000,74000,86000,98000,100000
401,50000,62000,74000,86000,98000,100000
402,50000,62000,74000,86000,98000,100000
403,50000,62000,74000,86000,98000,100000
404,50000,62000,74000,86000,98000,100000
405,50000,62000,74000,86000,98000,100000
406,50000,62000,74000,86000,98000,100000
407,50000,62000,74000,86000,98000,100000
408,50000,62000,74000,86000,98000,100000
409,50000,62000,74000,86000,98000,100000
410,50000,62000,74000,86000,98000,100000
411,50000,62000,74000,86000,98000,100000
412,50000,62000,74000,86000,98000,100000
413,50000,62000,74000,86000,98000,100000
414,50000,62000,74000,86000,98000,100000
415,50000,62000,74000,86000,98000,100000
416,50000,62000,74000,86000,98000,100000
417,50000,62000,74000,86000,98000,100000
418,50000,62000,74000,86000,98000,100000
419,50000,62000,74000,86000,98000,100000
420,50000,62000,74000,86000,98000,100000
421,50000,62000,74000,86000,98000,100000
422,50000,62000,74000,86000,98000,100000
423,50000,62000,74000,86000,98000,100000
424,50000,62000,74000,86000,98000,100000
425,50000,62000,74000,86000,98000,100000
426,50000,62000,74000,86000,98000,100000
427,50000,62000,74000,86000,98000,100000
428,50000,62000,74000,86000,98000,100000
429,50000,62000,74000,86000,98000,100000
430,50000,62000,74000,86000,98000,100000
431,50000,62000,74000,86000,98000,100000
432,50000,62000,74000,86000,98000,100000
433,50000,62000,74000,86000,98000,100000
434,50000,62000,74000,86000,98000,100000
435,50000,62000,74000,86000,98000,100000
436,50000,62000,74000,86000,98000,100000
437,50000,62000,74000,86000,98000,100000
438,50000,62000,74000,86000,98000,100000
439,50000,62000,74000,86000,98000,100000
440,50000,62000,74000,86000,98000,100000
441,50000,62000,74000,86000,98000,100000
442,50000,62000,74000,86000,98000,100000
443,50000,62000,74000,86000,98000,100000
444,50000,62000,74000,86000,98000,100000
445,50000,62000,74000,86000,98000,100000
446,50000,62000,74000,86000,98000,100000
447,50000,62000,74000,86000,98000,100000
448,50000,62000,74000,86000,98000,100000
449,50000,62000,74000,86000,98000,100000
450,50000,62000,74000,86000,98000,100000
451,50000,62000,74000,86000,98000,100000
452,50000,62000,74000,86000,98000,100000
453,50000,62000,74000,86000,98000,100000
454,50000,62000,74000,86000,98000,100000
455,50000,62000,74000,86000,98000,100000
456,50000,62000,74000,86000,98000,100000
457,50000,62000,74000,86000,98000,100000
458,50000,62000,74000,86000,98000,100000
459,50000,62000,74000,86000,98000,100000
460,50000,62000,74000,86000,98000,100000
461,50000,62000,74000,86000,98000,100000
462,50000,62000,74000,86000,98000,100000
463,50000,62000,74000,86000,98000,100000
464,50000,62000,74000,86000,98000,100000
465,50000,62000,74000,86000,98000,100000
466,50000,62000,74000,86000,98000,100000
467,50000,62000,74000,86000,98000,100000
468,50000,62000,74000,86000,98000,100000
469,50000,62000,74000,86000,98000,100000
470,50000,62000,74000,86000,98000,100000
471,50000,62000,74000,86000,98000,100000
472,50000,62000,74000,86000,98000,100000
473,50000,62000,74000,86000,98000,100000
474,50000,62000,74000,86000,98000,100000
475,50000,62000,74000,86000,98000,100000
476,50000,62000,74000,86000,98000,100000
477,50000,62000,74000,86000,98000,100000
478,50000,62000,74000,86000,98000,100000
479,50000,62000,74000,86000,98000,100000
480,50000,62000,74000,86000,98000,100000
481,50000,62000,74000,86000,98000,100000
482,50000,62000,74000,86000,98000,100000
483,50000,62000,74000,86000,98000,100000
484,50000,62000,74000,86000,98000,100000
485,50000,62000,74000,86000,98000,100000
486,50000,62000,74000,86000,98000,100000
487,50000,62000,74000,86000,98000,100000
488,50000,62000,74000,86000,98000,100000
489,50000,62000,74000,86000,98000,100000
490,50000,62000,74000,86000,98000,100000
491,50000,62000,74000,86000,98000,100000
492,50000,62000,74000,86000,98000,100000
493,50000,62000,74000,86000,98000,100000
494,50000,62000,74000,86000,98000,100000
495,50000,62000,74000,86000,98000,100000
496,50000,62000,74000,86000,98000,100000
497,50000,62000,74000,86000,98000,100000
498,50000,62000,74000,86000,98000,100000
499,50000,62000,74000,86000,98000,100000
500,50000,62000,74000,86000,98000,100000
501,50000,62000,74000,86000,98000,100000
502,50000,62000,74000,86000,98000,100000
503,50000,62000,74000,86000,98000,100000
504,50000,62000,74000,86000,98000,100000
505,50000,62000,74000,86000,98000,100000
506,50000,62000,74000,86000,98000,100000
507,50000,62000,74000,86000,98000,100000
508,50000,62000,74000,86000,98000,100000
509,50000,62000,74000,86000,98000,100000
510,50000,62000,74000,86000,98000,100000
511,50000,62000,74000,86000,98000,100000
512,50000,62000,74000,86000,98000,100000
513,50000,62000,74000,86000,98000,100000
514,50000,62000,74000,86000,98000,100000
515,50000,62000,74000,86000,98000,100000
516,50000,62000,74000,86000,98000,100000
517,50000,62000,74000,86000,98000,100000
518,50000,62000,74000,86000,98000,100000
519,50000,62000,74000,86000,98000,100000
520,50000,62000,74000,86000,98000,100000
521,50000,62000,74000,86000,98000,100000
522,50000,62000,74000,86000,98000,100000
523,50000,62000,74000,86000,98000,100000
524,50000,62000,74000,86000,98000,100000
525,50000,62000,74000,86000,98000,100000
526,50000,62000,74000,86000,98000,100000
527,50000,62000,74000,86000,98000,100000
528,50000,62000,74000,86000,98000,100000
529,50000,62000,74000,86000,98000,100000
530,50000,62000,74000,86000,98000,100000
531,50000,62000,74000,86000,98000,100000
532,50000,62000,74000,86000,98000,100000
533,50000,62000,74000,86000,98000,100000
534,50000,62000,74000,86000,98000,100000
535,50000,62000,74000,86000,98000,100000
536,50000,62000,74000,86000,98000,100000
537,50000,62000,74000,86000,98000,100000
538,50000,62000,74000,86000,98000,100000
539,50000,62000,74000,86000,98000,100000
540,50000,62000,74000,86000,98000,100000
541,50000,62000,74000,86000,98000,100000
542,50000,62000,74000,86000,98000,100000
543,50000,62000,74000,86000,98000,100000
544,50000,62000,74000,86000,98000,100000
545,50000,62000,74000,86000,98000,100000
546,50000,62000,74000,86000,98000,100000
547,50000,62000,74000,86000,98000,100000
548,50000,62000,74000,86000,98000,100000
549,50000,62000,74000,86000,98000,100000
550,50000,62000,74000,86000,98000,100000
551,50000,62000,74000,86000,98000,100000
552,50000,62000,74000,86000,98000,100000
553,50000,62000,74000,86000,98000,100000
554,50000,62000,74000,86000,98000,100000
555,50000,62000,74000,86000,98000,100000
556,50000,62000,74000,86000,98000,100000
557,50000,62000,74000,86000,98000,100000
558,50000,62000,74000,86000,98000,100000
559,50000,62000,74000,86000,98000,100000
560,50000,62000,74000,86000,98000,100000
561,50000,62000,74000,86000,98000,100000
562,50000,62000,74000,86000,98000,100000
563,50000,62000,74000,86000,98000,100000
564,50000,62000,74000,86000,98000,100000
565,50000,62000,74000,86000,98000,100000
566,50000,62000,74000,86000,98000,100000
567,50000,62000,74000,86000,98000,100000
568,50000,62000,74000,86000,98000,100000
569,50000,62000,74000,86000,98000,100000
570,50000,62000,74000,86000,98000,100000
571,50000,62000,74000,86000,98000,100000
572,50000,62000,74000,86000,98000,100000
573,50000,62000,74000,86000,98000,100000
574,50000,62000,74000,86000,98000,100000
575,50000,62000,74000,86000,98000,100000
576,50000,62000,74000,86000,98000,100000
577,50000,62000,74000,86000,98000,100000
578,50000,62000,74000,86000,98000,100000
579,50000,62000,74000,86000,98000,100000
580,50000,62000,74000,86000,98000,100000
581,50000,62000,74000,86000,98000,100000
582,50000,62000,74000,86000,98000,100000
583,50000,62000,74000,86000,98000,100000
584,50000,62000,74000,86000,98000,100000
585,50000,62000,74000,86000,98000,100000
586,50000,62000,74000,86000,98000,100000
587,50000,62000,74000,86000,98000,100000
588,50000,62000,74000,86000,98000,100000
589,50000,62000,74000,86000,98000,100000
590,50000,62000,74000,86000,98000,100000
591,50000,62000,74000,86000,98000,100000
592,50000,62000,74000,86000,98000,100000
593,50000,62000,74000,86000,98000,100000
594,50000,62000,74000,86000,98000,100000
595,50000,62000,74000,86000,98000,100000
596,50000,62000,74000,86000,98000,100000
597,50000,62000,74000,86000,98000,100000
598,50000,62000,74000,86000,98000,100000
599,50000,62000,74000,86000,98000,100000
600,50000,62000,74000,86000,98000,100000
601,50000,62000,74000,86000,98000,100000
602,50000,62000,74000,86000,98000,100000
603,50000,62000,74000,86000,98000,100000
604,50000,62000,74000,86000,98000,100000
605,50000,62000,74000,86000,98000,100000
606,50000,62000,74000,86000,98000,100000
607,50000,62000,74000,86000,98000,100000
608,50000,62000,74000,86000,98000,100000
609,50000,62000,74000,86000,98000,100000
610,50000,62000,74000,86000,98000,100000
611,50000,62000,74000,86000,98000,100000
612,50000,62000,74000,86000,98000,100000
613,50000,62000,74000,86000,98000,100000
614,50000,62000,74000,86000,98000,100000
615,50000,62000,74000,86000,98000,100000
616,50000,62000,74000,86000,98000,100000
617,50000,62000,74000,86000,98000,100000
618,50000,62000,74000,86000,98000,100000
619,50000,62000,74000,86000,98000,100000
620,50000,62000,74000,86000,98000,100000
621,50000,62000,74000,86000,98000,100000
622,50000,62000,74000,86000,98000,100000
623,50000,62000,74000,86000,98000,100000
624,50000,62000,74000,86000,98000,100000
625,50000,62000,74000,86000,98000,100000
626,50000,62000,74000,86000,98000,100000
627,50000,62000,74000,86000,98000,100000
628,50000,62000,74000,86000,98000,100000
629,50000,62000,74000,86000,98000,100000
630,50000,62000,74000,86000,98000,100000
631,50000,62000,74000,86000,98000,100000
632,50000,62000,74000,86000,98000,100000
633,50000,62000,74000,86000,98000,100000
634,50000,62000,74000,86000,98000,100000
635,50000,62000,74000,86000,98000,100000
636,50000,62000,74000,86000,98000,100000
637,50000,62000,74000,86000,98000,100000
638,50000,62000,74000,86000,98000,100000
639,50000,62000,74000,86000,98000,100000
640,50000,62000,74000,86000,98000,100000
641,50000,62000,74000,86000,98000,100000
642,50000,62000,74000,86000,98000,100000
643,50000,62000,74000,86000,98000,100000
644,50000,62000,74000,86000,98000,100000
645,50000,62000,74000,86000,98000,100000
646,50000,62000,74000,86000,98000,100000
647,50000,62000,74000,86000,98000,100000
648,50000,62000,74000,86000,98000,100000
649,50000,62000,74000,86000,98000,100000
650,50000,62000,74000,86000,98000,100000
651,50000,62000,74000,86000,98000,100000
652,50000,62000,74000,86000,98000,100000
653,50000,62000,74000,86000,98000,100000
654,50000,62000,74000,86000,98000,100000
655,50000,62000,74000,86000,98000,100000
656,50000,62000,74000,86000,98000,100000
657,50000,62000,74000,86000,98000,100000
658,50000,62000,74000,86000,98000,100000
659,50000,62000,74000,86000,98000,100000
660,50000,62000,74000,86000,98000,100000
661,50000,62000,74000,86000,98000,100000
662,50000,62000,74000,86000,98000,100000
663,50000,62000,74000,86000,98000,100000
664,50000,62000,74000,86000,98000,100000
665,50000,62000,74000,86000,98000,100000
666,50000,62000,74000,86000,98000,100000
667,50000,62000,74000,86000,98000,100000
668,50000,62000,74000,86000,98000,100000
669,50000,62000,74000,86000,98000,100000
670,50000,62000,74000,86000,98000,100000
671,50000,62000,74000,86000,98000,100000
672,50000,62000,74000,86000,98000,100000
673,50000,62000,74000,86000,98000,100000
674,50000,62000,74000,86000,98000,100000
675,50000,62000,74000,86000,98000,100000
676,50000,62000,74000,86000,98000,100000
677,50000,62000,74000,86000,98000,100000
678,50000,62000,74000,86000,98000,100000
679,50000,62000,74000,86000,98000,100000
680,50000,62000,74000,86000,98000,100000
681,50000,62000,74000,86000,98000,100000
682,50000,62000,74000,86000,98000,100000
683,50000,62000,74000,86000,98000,100000
684,50000,62000,74000,86000,98000,100000
685,50000,62000,74000,86000,98000,100000
686,50000,62000,74000,86000,98000,100000
687,50000,62000,74000,86000,98000,100000
688,50000,62000,74000,86000,98000,100000
689,50000,62000,74000,86000,98000,100000
690,50000,62000,74000,86000,98000,100000
691,50000,62000,74000,86000,98000,100000
692,50000,62000,74000,86000,98000,100000
693,50000,62000,74000,86000,98000,100000
694,50000,62000,74000,86000,98000,100000
695,50000,62000,74000,86000,98000,100000
696,50000,62000,74000,86000,98000,100000
697,50000,62000,74000,86000,98000,100000
